game_date,game_pk,batter,pitcher,player_name,stand,p_throws,pitch_type,pitch_name,release_speed,release_spin_rate,plate_x,plate_z,zone,sz_top,sz_bot,balls,strikes,inning,inning_topbot,outs_when_up,launch_speed,launch_angle,hit_distance_sc,home_team,away_team,des
2026-08-02,822943,677592,702047,"Cook, Alex",R,R,FF,4-Seam Fastball,93.4,2332,-0.8468046568948956,2.3081593830481824,13,3.145406824,1.587401575,1,0,9,Top,0,100.3,32,410,TB,CWS,Everson Pereira homers (4) on a fly ball to center field. Chase Meidroth scores.
2026-08-02,822943,643217,643377,"Jax, Griffin",L,R,ST,Sweeper,85.4,3120,0.90990001331304,1.4299961109479624,14,3.068175853,1.548425197,0,0,4,Top,0,97.4,36,378,TB,CWS,Andrew Benintendi homers (12) on a fly ball to right center field.
2026-08-03,825095,694374,650633,"King, Michael",R,R,SI,Sinker,93.1,2232,-0.7736300422615459,1.856980722923815,7,3.162959318,1.596259843,0,0,4,Bot,1,104.1,28,404,AZ,SD,Tim Tawa homers (5) on a fly ball to left field. Ketel Marte scores. Adrian Del Castillo scores.
2026-08-03,824647,606192,571510,"Boyd, Matthew",R,L,FF,4-Seam Fastball,91.7,2081,-0.6312882040624788,2.346895669004696,4,3.199819554,1.614862205,2,1,6,Top,2,111.2,33,443,CHC,LAD,Teoscar Hernández homers (11) on a fly ball to left center field.
2026-08-03,824647,683737,680736,"Wrobleski, Justin",L,L,SI,Sinker,94.7,2204,-0.1925813936537577,2.33326453452312,5,3.166469816,1.598031496,0,1,5,Bot,1,101.5,22,381,CHC,LAD,Michael Busch homers (14) on a line drive to left center field.
2026-08-03,824647,608348,680736,"Wrobleski, Justin",R,L,SL,Slider,85.8,2245,-0.4102891293458998,2.373169223642497,4,3.257742782,1.644094488,1,1,3,Bot,1,104.6,34,394,CHC,LAD,Carson Kelly homers (7) on a fly ball to left field. Alex Bregman scores.
2026-08-03,824647,682634,680736,"Wrobleski, Justin",R,L,FF,4-Seam Fastball,94.6,2366,0.4395157459824018,2.7800203125572285,6,3.457841207,1.74507874,2,2,2,Bot,2,106.1,22,392,CHC,LAD,Kevin Alcántara homers (1) on a fly ball to left center field. Dansby Swanson scores.
2026-08-03,824647,673548,680736,"Wrobleski, Justin",R,L,FF,4-Seam Fastball,94.6,2458,0.0197093722199657,3.110247351332038,2,3.177878937,1.60378937,1,1,1,Bot,0,106.6,20,367,CHC,LAD,Seiya Suzuki homers (19) on a line drive to left center field. Pete Crow-Armstrong scores.
2026-08-03,824647,669242,571510,"Boyd, Matthew",R,L,FF,4-Seam Fastball,92.8,2297,-0.3106451812066575,2.5249949205309594,4,3.102403215,1.565698819,0,0,1,Top,0,108.1,21,394,CHC,LAD,Tommy Edman homers (3) on a line drive to left field. Shohei Ohtani scores. Andy Pages scores.
2026-08-03,824324,680700,685299,"Gordon, Tanner",L,R,FF,4-Seam Fastball,91.5,2244,0.7229566170547232,2.642264297569946,3,3.040091864,1.534251969,0,1,9,Top,2,99.8,31,416,COL,TB,Richie Palacios homers (5) on a fly ball to right field. Cedric Mullins scores.
2026-08-03,824324,666160,675627,"Grove, Michael",L,R,FF,4-Seam Fastball,92.9,2419,0.2064694067045623,3.2595653854427136,2,3.254232283,1.642322835,1,1,8,Bot,0,104.3,30,447,COL,TB,Mickey Moniak homers (18) on a fly ball to right center field.
2026-08-03,824324,691406,685299,"Gordon, Tanner",R,R,SL,Slider,88.2,2157,-0.0425304411580307,3.164762239458802,2,3.243700787,1.637007874,0,1,4,Top,2,112.4,22,442,COL,TB,Junior Caminero homers (32) on a fly ball to left center field.
2026-08-03,824324,678662,693855,"Seymour, Ian",R,L,CH,Changeup,81.3,1604,0.53654629741067,2.517901861605965,6,3.219127297,1.624606299,2,2,3,Bot,0,104.1,26,398,COL,TB,Ezequiel Tovar homers (9) on a fly ball to left center field.
2026-08-03,824324,691406,547179,"Lorenzen, Michael",R,R,SI,Sinker,93.8,2228,-0.0013052144048822,2.58661584272587,5,3.243700787,1.637007874,0,1,1,Top,1,109.1,22,422,COL,TB,Junior Caminero homers (31) on a fly ball to right center field. Jonathan Aranda scores.
2026-08-03,824160,672386,664299,"Javier, Cristian",R,R,ST,Sweeper,79.4,2478,-0.0328207744895445,3.0177136191059515,2,3.010252625,1.519192913,0,0,2,Top,0,95.9,27,373,HOU,TOR,Alejandro Kirk homers (4) on a fly ball to left center field.
2026-08-03,823520,676475,683409,"Chivilli, Angel",L,R,SL,Slider,90.1,2037,0.4551652671332452,1.6408392988903993,9,3.215616798,1.622834646,2,2,8,Top,1,109.1,29,418,NYY,STL,Alec Burleson homers (18) on a fly ball to right field. JJ Wetherholt scores.
2026-08-03,823520,699625,683409,"Chivilli, Angel",L,R,FF,4-Seam Fastball,96.0,2021,0.055320401710834,3.227250774189079,2,3.200697179,1.615305118,0,0,8,Top,0,99.8,40,376,NYY,STL,Jimmy Crooks homers (4) on a fly ball to right field. José Fermín scores.
2026-08-03,823520,701675,683409,"Chivilli, Angel",L,R,CH,Changeup,90.8,1606,-0.2881363564841832,2.136098034118087,4,3.112934711,1.57101378,2,2,8,Top,0,99.0,24,355,NYY,STL,Nathan Church homers (9) on a fly ball to right field. Blaze Jordan scores. Masyn Winn scores.
2026-08-03,823520,671277,666277,"Soriano, George",L,R,CH,Changeup,90.0,1506,0.2386889390649469,1.450455611706675,14,3.248088911,1.639222441,2,2,7,Bot,2,109.0,19,424,NYY,STL,Luis García Jr. homers (24) on a line drive to right center field. Trent Grisham scores.
2026-08-03,823520,676609,592773,"Stanek, Ryne",R,R,FF,4-Seam Fastball,95.9,2257,-0.3561025521638099,1.9355915561210493,7,3.083095472,1.555954724,1,0,7,Bot,0,104.1,27,400,NYY,STL,José Caballero homers (12) on a fly ball to left field.
2026-08-03,823520,641857,592773,"Stanek, Ryne",L,R,FF,4-Seam Fastball,95.1,2169,0.8482876905788355,2.1873880598488,14,3.31742126,1.674212598,1,0,7,Bot,0,103.6,34,410,NYY,STL,Ryan McMahon homers (10) on a fly ball to center field.
2026-08-03,823520,663757,677865,"Bruihl, Justin",L,L,ST,Sweeper,78.8,2652,0.4466819191858626,1.8682004941663437,9,3.138385827,1.583858268,1,2,5,Bot,1,90.9,30,355,NYY,STL,Trent Grisham homers (12) on a fly ball to right field.
2026-08-03,823520,669224,700241,"McGreevy, Michael",L,R,FC,Cutter,88.5,2256,-0.4218683726600537,2.8169588579112474,1,3.254232283,1.642322835,2,0,5,Bot,1,104.3,28,394,NYY,STL,Austin Wells homers (8) on a fly ball to right center field. Ryan McMahon scores.
2026-08-03,823520,676475,657612,"Hill, Tim",L,L,SI,Sinker,88.9,2130,0.5449542631366688,2.1956318812496423,6,3.215616798,1.622834646,0,1,4,Top,2,108.3,22,365,NYY,STL,Alec Burleson homers (17) on a fly ball to right field. Jordan Walker scores.
2026-08-03,823520,676475,693645,"Schlittler, Cam",L,R,FF,4-Seam Fastball,97.1,2557,-0.6607564961844248,2.988628143519467,1,3.215616798,1.622834646,1,2,1,Top,1,103.6,22,350,NYY,STL,Alec Burleson homers (16) on a line drive to right field. JJ Wetherholt scores.
2026-08-03,823431,547180,690925,"Beeter, Clayton",L,R,FF,4-Seam Fastball,93.8,2556,-0.0465275174098829,1.9610670301626167,8,3.26476378,1.647637795,0,0,8,Bot,0,112.6,22,433,PHI,WSH,Bryce Harper homers (24) on a fly ball to center field. Justin Crawford scores.
2026-08-03,823431,656537,676680,"Cosgrove, Tom",R,L,ST,Sweeper,75.9,2914,0.1123702132247372,2.046197326551953,8,3.215616798,1.622834646,0,1,7,Bot,1,98.9,29,393,PHI,WSH,Derek Hill hits a grand slam (9) to left center field. Bryan De La Cruz scores. Bryson Stott scores. Edmundo Sosa scores.
2026-08-03,823431,695734,605400,"Nola, Aaron",L,R,FF,4-Seam Fastball,91.9,2250,-0.197301592976561,3.493675094449857,11,3.180511811,1.60511811,2,2,2,Top,0,99.5,35,373,PHI,WSH,Daylen Lile homers (14) on a fly ball to right center field. Keibert Ruiz scores.
2026-08-03,823431,694673,605400,"Nola, Aaron",L,R,KC,Knuckle Curve,78.7,2684,-0.2751990151254679,2.0430267942407765,8,3.141896326,1.585629921,3,2,1,Top,1,106.8,25,390,PHI,WSH,Abimelec Ortiz homers (1) on a fly ball to right field.
2026-08-03,822867,677649,663941,"Beck, Tristan",R,R,FF,4-Seam Fastball,92.8,1920,-0.3276689151404854,1.8274330110205872,7,3.126099081,1.57765748,3,2,9,Bot,1,110.2,22,406,TEX,SF,Ezequiel Duran homers (13) on a fly ball to left field.
2026-08-03,822867,808982,682608,"Gray, Peyton",L,R,SL,Slider,86.3,2538,-0.0830273329923312,1.7285706951779614,8,3.22351542,1.626820866,0,0,8,Top,0,100.1,23,385,TEX,SF,Jung Hoo Lee homers (8) on a line drive to right center field.
2026-08-03,822867,808982,615698,"Quantrill, Cal",L,R,FS,Split-Finger,83.0,1005,-0.0764185533682521,2.332045028116184,5,3.22351542,1.626820866,1,1,3,Top,1,100.6,28,410,TEX,SF,Jung Hoo Lee homers (7) on a fly ball to right center field.
2026-08-04,825054,543510,608566,"Márquez, Germán",R,R,KC,Knuckle Curve,87.8,2570,-0.3144910863968352,2.3339160632705926,4,3.280561024,1.655610236,0,1,7,Bot,2,107.6,24,395,AZ,SD,James McCann homers (4) on a fly ball to left center field. Tim Tawa scores.
2026-08-04,825054,571448,608566,"Márquez, Germán",R,R,FF,4-Seam Fastball,94.5,2161,-0.548009759709561,1.814953010780024,7,3.277050525,1.653838583,1,0,7,Bot,1,102.0,29,400,AZ,SD,Nolan Arenado homers (16) on a fly ball to left center field. Jorge Barrosa scores.
2026-08-04,824888,663586,667463,"King, John",R,L,CU,Curveball,79.6,3029,0.080279975126064,1.699112807990229,8,3.273540026,1.652066929,1,1,7,Bot,1,106.7,30,433,ATL,MIA,Austin Riley homers (13) on a fly ball to left center field. Lane Thomas scores.
2026-08-04,824888,645277,687473,"Gusto, Ryan",L,R,SL,Slider,85.5,2341,0.5001253813664214,1.3905152593650651,9,2.984801509,1.506348425,0,0,2,Bot,0,100.1,32,397,ATL,MIA,Ozzie Albies homers (19) on a fly ball to right field.
2026-08-04,824805,641933,815083,"Farris, Mitch",R,L,FF,4-Seam Fastball,93.5,2121,-0.0525899930890453,3.36739983893044,11,3.097137467,1.563041339,3,2,8,Bot,1,102.6,40,373,BAL,LAA,Tyler O'Neill homers (8) on a fly ball to left center field.
2026-08-04,824731,677800,607200,"Fedde, Erick",L,R,FC,Cutter,92.3,2122,-0.0020589395678408,2.837388248469258,2,3.117322835,1.573228347,0,0,8,Bot,2,105.0,31,419,BOS,CWS,Wilyer Abreu homers (19) on a fly ball to center field.
2026-08-04,824731,677800,663436,"Martin, Davis",L,R,CU,Curveball,80.9,3398,-0.1173194112739566,1.7804695091234923,8,3.117322835,1.573228347,0,1,5,Bot,1,106.8,27,430,BOS,CWS,Wilyer Abreu homers (18) on a fly ball to center field.
2026-08-04,824731,680776,663436,"Martin, Davis",L,R,SL,Slider,86.0,2549,0.3942535644450912,1.767327561031773,9,3.229658793,1.62992126,1,2,1,Bot,1,109.0,25,414,BOS,CWS,Jarren Duran homers (15) on a fly ball to right center field.
2026-08-04,824731,702332,663436,"Martin, Davis",R,R,SI,Sinker,91.6,2406,-0.238243930884582,1.8145990926673168,8,2.947063648,1.48730315,1,0,1,Bot,1,102.3,25,401,BOS,CWS,Caleb Durbin hits a grand slam (11) to left center field. Ceddanne Rafaela scores. Willson Contreras scores. Masataka Yoshida scores.
2026-08-04,824645,663538,621242,"Díaz, Edwin",R,R,SL,Slider,89.1,2341,0.2505027817866762,2.842408505858484,2,3.185777559,1.607775591,2,1,8,Bot,1,99.2,26,381,CHC,LAD,Nico Hoerner homers (7) on a fly ball to left center field.
2026-08-04,824645,621020,669373,"Skubal, Tarik",R,L,FF,4-Seam Fastball,96.6,2329,0.3679083486838719,2.864103414846804,3,3.218249672,1.624163386,0,0,3,Bot,0,102.8,34,401,CHC,LAD,Dansby Swanson homers (17) on a fly ball to left center field.
2026-08-04,824645,663656,665871,"Assad, Javier",L,R,SI,Sinker,94.0,2133,0.0853988963493868,2.2748748518655777,5,3.350770997,1.691043307,2,1,2,Top,2,98.7,35,376,CHC,LAD,Kyle Tucker homers (10) on a fly ball to left center field.
2026-08-04,824403,701807,677944,"Cecconi, Slade",L,R,FC,Cutter,88.1,2231,-0.0201793619621713,2.05080671941996,8,3.259498032,1.644980315,3,1,8,Top,0,107.6,26,451,CLE,NYM,Carson Benge homers (12) on a fly ball to center field.
2026-08-04,824403,666182,676282,"Cantillo, Joey",R,L,FC,Cutter,87.3,2049,0.2320147190512219,2.522680203347287,5,3.162081693,1.595816929,0,0,3,Top,0,107.5,30,422,CLE,NYM,Bo Bichette homers (11) on a fly ball to left center field.
2026-08-04,824403,620443,676282,"Cantillo, Joey",R,L,FF,4-Seam Fastball,90.9,1934,-0.0127491764756586,2.574598010737485,5,3.178756562,1.604232283,3,1,2,Top,2,100.1,30,375,CLE,NYM,Luis Torrens homers (3) on a fly ball to right center field. Marcus Semien scores. Jared Young scores.
2026-08-04,824321,650489,642547,"Peralta, Freddy",L,R,FF,4-Seam Fastball,92.8,2379,0.0125347361986263,3.3728313846688245,12,3.203330053,1.616633858,0,2,4,Bot,0,107.1,24,392,COL,TB,Willi Castro homers (13) on a fly ball to right field. Kyle Karros scores.
2026-08-04,824321,666160,642547,"Peralta, Freddy",L,R,FF,4-Seam Fastball,95.6,2405,0.232253802844766,2.411090028370368,5,3.254232283,1.642322835,3,1,3,Bot,1,96.5,37,380,COL,TB,Mickey Moniak homers (19) on a fly ball to right field. Ezequiel Tovar scores. Jake McCarthy scores.
2026-08-04,824321,689414,687312,"Hughes, Gabriel",L,R,FF,4-Seam Fastball,91.7,2406,0.5690433630973566,1.9245442717959984,9,3.085728346,1.557283465,2,1,3,Top,2,98.8,26,402,COL,TB,Liam Hicks hits a grand slam (15) to right field. Richie Palacios scores. Taylor Walls scores. Jonathan Aranda scores.
2026-08-04,824161,666211,689149,"Dallas, Chad",L,R,CU,Curveball,83.1,2816,0.3863981908788603,1.971257763293992,9,3.26300853,1.646751969,0,0,5,Bot,2,113.3,19,388,HOU,TOR,Taylor Trammell homers (6) on a line drive to right field. Christian Walker scores. Jose Altuve scores.
2026-08-04,824084,605137,674444,"Cruz, Steven",L,R,FF,4-Seam Fastball,99.6,2223,-0.2534891845542781,2.7825181910357344,5,3.334973753,1.683070866,0,0,8,Top,0,108.9,31,417,KC,MIN,Josh Bell homers (14) on a fly ball to center field.
2026-08-04,823756,682848,701656,"Henderson, Logan",L,R,FF,4-Seam Fastball,91.3,2328,0.7485551795348543,2.294180485680568,6,3.19718668,1.613533465,1,1,5,Top,0,108.1,44,379,MIL,PIT,Endy Rodríguez homers (6) on a fly ball to right field.
2026-08-04,823756,683734,683003,"Jones, Jared",R,R,FF,4-Seam Fastball,96.9,2571,-0.1804738348666114,1.8681094297922791,8,3.127854331,1.578543307,1,0,4,Bot,0,107.1,31,417,MIL,PIT,Andrew Vaughn homers (5) on a fly ball to center field.
2026-08-04,823756,694192,683003,"Jones, Jared",R,R,FF,4-Seam Fastball,97.5,2521,-0.1140232117140518,2.6413382096544438,5,3.237557415,1.63390748,1,1,3,Bot,1,102.9,30,399,MIL,PIT,Jackson Chourio homers (14) on a fly ball to right center field.
2026-08-04,823756,694378,701656,"Henderson, Logan",L,R,FF,4-Seam Fastball,91.0,2311,-0.0590158292834608,2.1982182967252086,5,3.285826772,1.658267717,0,0,3,Top,0,107.2,20,401,MIL,PIT,Jacob Gonzalez homers (5) on a line drive to right center field.
2026-08-04,823517,806146,690928,"Dobbins, Hunter",R,R,ST,Sweeper,81.3,2770,0.5343013342249339,2.294499604009805,6,3.298991142,1.664911417,0,2,5,Bot,1,100.2,33,392,NYY,STL,George Lombard Jr. homers (1) on a fly ball to left center field.
2026-08-04,823517,665862,690928,"Dobbins, Hunter",L,R,CU,Curveball,79.4,2609,-0.1563024195944169,1.9339322166066688,8,3.15593832,1.592716535,1,1,2,Bot,2,103.2,38,397,NYY,STL,Jazz Chisholm Jr. homers (17) on a fly ball to right center field.
2026-08-04,823108,693307,622554,"Domínguez, Seranthony",R,R,FF,4-Seam Fastball,96.3,2441,0.3482035959206465,1.5856596093470714,9,3.271784777,1.651181102,0,1,9,Top,1,107.3,22,391,SEA,DET,Dillon Dingler homers (24) on a fly ball to right center field.
2026-08-04,823108,650402,622554,"Domínguez, Seranthony",R,R,ST,Sweeper,85.9,2542,-0.7296507915637755,2.681774554990762,1,3.12960958,1.579429134,2,2,9,Top,1,98.8,36,370,SEA,DET,Gleyber Torres homers (7) on a fly ball to left center field. Zach McKinstry scores.
2026-08-04,823108,682985,676106,"Hancock, Emerson",L,R,CH,Changeup,85.9,1510,-0.020670354747629,1.7376988535167106,8,3.303379265,1.667125984,0,0,5,Top,2,104.9,37,403,SEA,DET,Riley Greene homers (16) on a fly ball to center field.
2026-08-04,822865,678545,681217,"Silseth, Chase",R,R,SI,Sinker,97.1,2491,-0.7005890558107597,2.609747226059606,4,3.18402231,1.606889764,0,0,7,Top,2,100.7,24,377,TEX,SF,Osleivis Basabe homers (3) on a fly ball to left field. Drew Gilbert scores.
2026-08-05,825052,665487,656464,"Ginkel, Kevin",R,R,SL,Slider,86.2,2366,-0.1843301141836256,2.670415262837262,5,3.346382874,1.68882874,2,1,9,Top,0,114.7,24,465,AZ,SD,Fernando Tatis Jr. homers (9) on a fly ball to center field.
2026-08-05,825052,694374,663554,"Mize, Casey",R,R,FS,Split-Finger,89.1,1323,-0.2629316836154529,2.688959543869004,2,3.162959318,1.596259843,1,2,3,Bot,2,105.8,23,414,AZ,SD,Tim Tawa homers (6) on a fly ball to left center field.
2026-08-05,824806,665750,820862,"Fermin, José",L,R,SL,Slider,91.3,2532,-0.104711987740049,2.683662781248084,5,3.286704396,1.65871063,2,1,8,Bot,2,100.5,22,361,BAL,LAA,Leody Taveras homers (6) on a line drive to right center field. Gunnar Henderson scores.
2026-08-05,824806,642350,669432,"Rogers, Trevor",R,L,FF,4-Seam Fastball,92.6,2494,0.0950068841927653,3.075936535658852,2,3.305134514,1.668011811,0,2,6,Top,0,105.5,37,405,BAL,LAA,Jose Siri homers (6) on a fly ball to left center field.
2026-08-05,824806,691723,672282,"Detmers, Reid",R,L,CU,Curveball,70.5,2487,0.3096638444766846,2.9989361785336897,3,3.413959974,1.722933071,2,2,4,Bot,1,105.9,31,436,BAL,LAA,Coby Mayo homers (15) on a fly ball to left center field.
2026-08-05,824806,641933,672282,"Detmers, Reid",R,L,FF,4-Seam Fastball,93.1,2268,-0.424353267842142,2.0231368040185185,7,3.097137467,1.563041339,3,1,4,Bot,1,108.5,30,426,BAL,LAA,Tyler O'Neill homers (9) on a fly ball to left center field. Gunnar Henderson scores.
2026-08-05,824728,677800,680732,"Burke, Sean",L,R,SL,Slider,85.5,2433,-0.0068753153165714,2.505168783274537,5,3.117322835,1.573228347,3,2,3,Bot,2,109.3,22,390,BOS,CWS,Wilyer Abreu homers (20) on a fly ball to right center field.
2026-08-05,824646,660271,666171,"Zeferjahn, Ryan",L,R,ST,Sweeper,86.3,2823,-0.4720940959965118,2.1491303916516427,7,3.369201116,1.700344488,2,1,8,Top,2,100.6,23,367,CHC,LAD,Shohei Ohtani homers (26) on a line drive to left center field. Miguel Rojas scores.
2026-08-05,824646,571970,573204,"Thielbar, Caleb",L,L,FF,4-Seam Fastball,93.1,2338,0.2653198439692994,2.738113516997186,2,3.127854331,1.578543307,1,1,8,Top,1,106.3,43,413,CHC,LAD,Max Muncy homers (22) on a fly ball to right center field. Kyle Tucker scores. Mookie Betts scores.
2026-08-05,824646,691718,641778,"Lauer, Eric",L,L,FF,4-Seam Fastball,91.6,2222,-0.1006450261524818,2.461215364370613,5,3.202452428,1.616190945,1,1,4,Bot,2,104.4,37,405,CHC,LAD,Pete Crow-Armstrong homers (26) on a fly ball to right field. Tyrone Taylor scores.
2026-08-05,824646,691718,641778,"Lauer, Eric",L,L,FF,4-Seam Fastball,90.2,2124,-0.3442902061952363,2.3076268356560616,4,3.202452428,1.616190945,0,0,1,Bot,0,101.5,27,420,CHC,LAD,Pete Crow-Armstrong homers (25) on a fly ball to center field.
2026-08-05,824646,660271,684007,"Imanaga, Shota",L,L,FF,4-Seam Fastball,91.7,2494,0.0504352382984661,3.2105333962232034,2,3.369201116,1.700344488,3,2,1,Top,0,110.2,20,376,CHC,LAD,Shohei Ohtani homers (25) on a line drive to right center field.
2026-08-05,824482,680574,682052,"Lopez, Jacob",R,L,FC,Cutter,86.0,2260,0.2011883678724395,1.853652965147773,8,3.047112861,1.537795276,1,0,5,Bot,2,98.2,29,378,CIN,ATH,Matt McLain homers (9) on a fly ball to right center field.
2026-08-05,824482,671732,695076,"Lowder, Rhett",L,R,SI,Sinker,94.0,2219,0.417963248858652,2.928793072616454,3,3.34375,1.6875,1,2,1,Top,0,107.9,30,415,CIN,ATH,Lawrence Butler homers (7) on a fly ball to right center field.
2026-08-05,824402,701807,676440,"Bibee, Tanner",L,R,CH,Changeup,80.5,1811,-0.0886155586176811,1.7643440887554496,8,3.259498032,1.644980315,0,1,6,Top,2,94.7,29,369,CLE,NYM,Carson Benge homers (13) on a fly ball to right center field.
2026-08-05,824402,593871,676440,"Bibee, Tanner",L,R,ST,Sweeper,81.3,2678,0.4507087516263293,2.3114862559233167,6,3.191043307,1.610433071,1,1,3,Top,0,104.9,26,380,CLE,NYM,Jorge Polanco homers (2) on a fly ball to right field.
2026-08-05,824402,683146,676440,"Bibee, Tanner",L,R,FF,4-Seam Fastball,93.4,2277,-0.1502036193069714,2.881093081245101,2,3.327952756,1.679527559,0,2,3,Top,0,106.8,26,399,CLE,NYM,Brett Baty homers (7) on a fly ball to left center field.
2026-08-05,824322,691406,608372,"Sugano, Tomoyuki",R,R,FS,Split-Finger,86.7,1376,0.2378278232664653,2.09038684318788,8,3.243700787,1.637007874,2,2,3,Top,0,105.1,38,449,COL,TB,Junior Caminero homers (33) on a fly ball to left field.
2026-08-05,824158,676391,656986,"Sousa, Bennett",R,L,FF,4-Seam Fastball,93.7,2282,-0.2152943484102483,2.978208231450917,2,3.191043307,1.610433071,0,0,10,Top,0,102.4,32,391,HOU,TOR,Ernie Clement homers (9) on a fly ball to left field. Luis Urías scores.
2026-08-05,824158,660821,686613,"Brown, Hunter",L,R,FF,4-Seam Fastball,94.4,2158,-0.3541791210265058,3.679749593543605,11,3.334973753,1.683070866,3,0,6,Top,2,102.0,32,398,HOU,TOR,Jesús Sánchez homers (8) on a fly ball to right field. Kazuma Okamoto scores.
2026-08-05,824158,514888,592791,"Taillon, Jameson",R,R,FC,Cutter,88.2,2544,0.2588836654627208,2.5553816903604405,2,2.926000656,1.476673228,2,1,3,Bot,1,107.0,30,401,HOU,TOR,Jose Altuve homers (13) on a fly ball to left field.
